SZE2,2015-09-12,03:00,2.315306220949599
TABG,2015-09-12,03:00,2.315124656565319
TAR1,2015-09-12,03:00,2.2837232630000557
TORU,2015-09-12,03:00,2.3328915529801013
TRNW,2015-09-12,03:00,2.2986524835591937
USDL,2015-09-12,03:00,2.2431959017842957
UZHL,2015-09-12,03:00,2.31520240595146
WAT1,2015-09-12,03:00,2.3258463864377052
WLAD,2015-09-12,03:00,2.357950091750751
WLBR,2015-09-12,03:00,2.238161171776128
WLOC,2015-09-12,03:00,2.3374211022640923
WODZ,2015-09-12,03:00,2.293321106722232
WRKI,2015-09-12,03:00,2.3328533592605165
WROC,2015-09-12,03:00,2.3267616302279523
ZARY,2015-09-12,03:00,2.3173874407762383
ZIGR,2015-09-12,03:00,2.3154718013042093
ZYWI,2015-09-12,03:00,2.2692581191856145
BART,2015-09-12,04:00,2.351851078183132
BBYS,2015-09-12,04:00,2.2491682795106027
BIAL,2015-09-12,04:00,2.3275645398688405
BILG,2015-09-12,04:00,2.3038609393830436
BOGI,2015-09-12,04:00,2.3355253603181896
BOGO,2015-09-12,04:00,2.3356323356827553
BOR1,2015-09-12,04:00,2.335545298881454
BPDL,2015-09-12,04:00,2.3223134309756976
BRSK,2015-09-12,04:00,2.3294692121857916
BUZD,2015-09-12,04:00,2.293244350015996
BYDG,2015-09-12,04:00,2.337383545725888
CCHN,2015-09-12,04:00,2.3250621671808522
CFRM,2015-09-12,04:00,2.273312874075869
CHEL,2015-09-12,04:00,2.3082043202346436
CHNO,2015-09-12,04:00,2.3370050770878534
CHOJ,2015-09-12,04:00,2.3109000499415915
CLIB,2015-09-12,04:00,2.2642727255125803
CPAR,2015-09-12,04:00,2.3015708668032873
DRES,2015-09-12,04:00,2.312598175177939
DRWP,2015-09-12,04:00,2.3246786175369
DZIA,2015-09-12,04:00,2.3102072181078164
ELBL,2015-09-12,04:00,2.3489529216039835
GANP,2015-09-12,04:00,2.1895627168063725
GDAN,2015-09-12,04:00,2.348377559009053
GIZY,2015-09-12,04:00,2.3340539435746273
GLOG,2015-09-12,04:00,2.3344365527989135
GNIE,2015-09-12,04:00,2.321011299898148
GOLE,2015-09-12,04:00,2.339219768862804
GOPE,2015-09-12,04:00,2.2455525225132553
GRAJ,2015-09-12,04:00,2.3375879520880294
GRUD,2015-09-12,04:00,2.343041648025178
GWWL,2015-09-12,04:00,2.3400866956749966
HAJN,2015-09-12,04:00,2.333995749428279
HOZD,2015-09-12,04:00,2.2878066657032856
HRUB,2015-09-12,04:00,2.30910141877951
ILAW,2015-09-12,04:00,2.3247453138398537
JLGR,2015-09-12,04:00,2.2721861657572666
JOZ2,2015-09-12,04:00,2.331556719249947
JOZE,2015-09-12,04:00,2.3263962952973993
KALI,2015-09-12,04:00,2.3348656863863755
KAM1,2015-09-12,04:00,2.354080007824946
KATO,2015-09-12,04:00,2.2841141907349596
KEPN,2015-09-12,04:00,2.3063779671824274
KLCE,2015-09-12,04:00,2.276875404397981
KLDZ,2015-09-12,04:00,2.2769705011014674
KLOB,2015-09-12,04:00,2.292072905427797
KONI,2015-09-12,04:00,2.324406028154033
KOSC,2015-09-12,04:00,2.306205038456877
KOSZ,2015-09-12,04:00,2.3401376332825707
KRA1,2015-09-12,04:00,2.2918673274752264
KRAW,2015-09-12,04:00,2.2918673274752237
KROS,2015-09-12,04:00,2.2898457778058328
KROT,2015-09-12,04:00,2.3201630954578145
KUTN,2015-09-12,04:00,2.3254856287767995
